Title1,Textbox33,Title2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visitation By State and by Park for Year: 2019,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in 2019 and displays the percent change from the previous year.,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Visitation%20By%20State%20and%20By%20Park%20(2017%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Arizona,Saguaro NP,"1,020,226",6.56%,"89,691",5.98%,"2,694,738",28.98%,"1,076,297",5.98%,"673,686",28.98%,0,,0,,0,,0,,"2,185",6.17%,0,,0,,Subtotal Arizona,"12,463,772",-3.01%,"10,245,093",-4.53%,"4,823,183",19.02%,"122,941,226",-4.53%,"3,462,094",12.95%,"654,055",-12.17%,"145,413",-0.07%,"193,463",,"157,613",,"421,811",-1.78%,0,,"527,280",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arizona,Sunset Crater Volcano NM,"108,379",3.63%,"11,289",3.63%,"12,000",0.00%,"135,472",3.63%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"12,463,772",-3.01%,"10,245,093",-4.53%,"4,823,183",19.02%,"122,941,226",-4.53%,"3,462,094",12.95%,"654,055",-12.17%,"145,413",-0.07%,"193,463",,"157,613",,"421,811",-1.78%,0,,"527,280",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arizona,Tonto NM,"28,853",-27.55%,"4,243",-28.27%,0,,"50,923",-28.26%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"12,463,772",-3.01%,"10,245,093",-4.53%,"4,823,183",19.02%,"122,941,226",-4.53%,"3,462,094",12.95%,"654,055",-12.17%,"145,413",-0.07%,"193,463",,"157,613",,"421,811",-1.78%,0,,"527,280",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arizona,Tumacacori NHP,"39,704",-2.71%,"5,008",-2.47%,0,,"60,099",-2.47%,0,,0,,0,,0,,0,,0,,0,-73.02%,34,,Subtotal Arizona,"12,463,772",-3.01%,"10,245,093",-4.53%,"4,823,183",19.02%,"122,941,226",-4.53%,"3,462,094",12.95%,"654,055",-12.17%,"145,413",-0.07%,"193,463",,"157,613",,"421,811",-1.78%,0,,"527,280",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arizona,Tuzigoot NM,"98,538",0.46%,"8,211",0.45%,0,,"98,538",0.46%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"12,463,772",-3.01%,"10,245,093",-4.53%,"4,823,183",19.02%,"122,941,226",-4.53%,"3,462,094",12.95%,"654,055",-12.17%,"145,413",-0.07%,"193,463",,"157,613",,"421,811",-1.78%,0,,"527,280",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arizona,Walnut Canyon NM,"152,333",-9.18%,"16,503",-9.18%,480,0.00%,"198,036",-9.18%,240,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"12,463,772",-3.01%,"10,245,093",-4.53%,"4,823,183",19.02%,"122,941,226",-4.53%,"3,462,094",12.95%,"654,055",-12.17%,"145,413",-0.07%,"193,463",,"157,613",,"421,811",-1.78%,0,,"527,280",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arizona,Wupatki NM,"187,059",-8.81%,"31,218",-8.75%,"6,531",0.00%,"374,619",-8.75%,"3,920",0.00%,0,,0,,0,,0,,28,64.71%,0,,0,,Subtotal Arizona,"12,463,772",-3.01%,"10,245,093",-4.53%,"4,823,183",19.02%,"122,941,226",-4.53%,"3,462,094",12.95%,"654,055",-12.17%,"145,413",-0.07%,"193,463",,"157,613",,"421,811",-1.78%,0,,"527,280",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arkansas,Arkansas Post NMEM,"28,519",-5.33%,"3,565",-5.31%,0,,"42,783",-5.32%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arkansas,"3,227,883",1.65%,"701,057",2.46%,"2,231,219",,"8,412,717",2.46%,"446,244",,"2,821",,0,,"38,459",,"34,783",,"20,367",,0,,"13,324",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arkansas,Buffalo NR,"1,326,282",6.95%,"545,634",2.89%,0,,"6,547,611",2.89%,0,,"2,821",0.61%,0,,"37,004",-10.92%,"10,532",-23.10%,"20,367",-7.68%,0,21.43%,"13,324",,Subtotal Arkansas,"3,227,883",1.65%,"701,057",2.46%,"2,231,219",,"8,412,717",2.46%,"446,244",,"2,821",,0,,"38,459",,"34,783",,"20,367",,0,,"13,324",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arkansas,Fort Smith NHS,"125,500",-8.10%,"7,180",-10.22%,0,,"86,161",-10.23%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arkansas,"3,227,883",1.65%,"701,057",2.46%,"2,231,219",,"8,412,717",2.46%,"446,244",,"2,821",,0,,"38,459",,"34,783",,"20,367",,0,,"13,324",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arkansas,Hot Springs NP,"1,467,153",-2.64%,"112,748",0.86%,"2,231,219",-3.25%,"1,352,979",0.86%,"446,244",-3.25%,0,,0,,"1,455",18.00%,"24,251",6.78%,0,,0,,0,,Subtotal Arkansas,"3,227,883",1.65%,"701,057",2.46%,"2,231,219",,"8,412,717",2.46%,"446,244",,"2,821",,0,,"38,459",,"34,783",,"20,367",,0,,"13,324",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arkansas,Little Rock Central High School NHS,"168,918",13.29%,"14,076",13.30%,0,,"168,918",13.29%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arkansas,"3,227,883",1.65%,"701,057",2.46%,"2,231,219",,"8,412,717",2.46%,"446,244",,"2,821",,0,,"38,459",,"34,783",,"20,367",,0,,"13,324",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arkansas,Pea Ridge NMP,"102,753",0.77%,"17,125",0.77%,0,,"205,507",0.77%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arkansas,"3,227,883",1.65%,"701,057",2.46%,"2,231,219",,"8,412,717",2.46%,"446,244",,"2,821",,0,,"38,459",,"34,783",,"20,367",,0,,"13,324",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Arkansas,President W.J. Clinton Birthplace Home NHS,"8,758",-19.24%,729,-19.27%,0,,"8,758",-19.24%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arkansas,"3,227,883",1.65%,"701,057",2.46%,"2,231,219",,"8,412,717",2.46%,"446,244",,"2,821",,0,,"38,459",,"34,783",,"20,367",,0,,"13,324",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Cabrillo NM,"761,485",-9.57%,"94,916",-9.52%,"81,792",0.00%,"1,139,001",-9.52%,"20,447",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Cesar E. Chavez NM,"16,490",29.14%,687,29.14%,0,,"8,246",29.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Channel Islands NP,"409,630",11.84%,"450,953",45.27%,"4,445",-24.19%,"5,411,445",45.27%,"106,705",-24.17%,0,,0,,0,,0,,"23,411",9.08%,"7,888",143.09%,"45,077",-13.94%,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Death Valley NP,"1,740,945",3.71%,"1,002,109",2.31%,"68,981",4.19%,"12,025,316",2.31%,"103,472",4.20%,"27,759",-16.42%,"4,360",71.11%,"74,511",-5.65%,"97,574",0.01%,"1,915",28.96%,0,-1.09%,454,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Devils Postpile NM,"147,864",5.83%,"43,126",5.82%,0,,"517,521",5.82%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Eugene O'Neill NHS,"2,944",-14.22%,527,0.19%,74,-45.99%,"6,330",0.11%,148,-45.99%,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Fort Point NHS,"1,421,349",1.49%,"65,119",-2.66%,0,,"781,433",-2.66%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Golden Gate NRA,"15,002,227",-1.45%,"3,263,814",-2.52%,0,,"39,165,776",-2.52%,0,,"46,803",11.41%,0,,"3,393",-14.38%,0,,730,182.95%,0,27.40%,"9,173",,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,John Muir NHS,"40,725",-13.27%,"5,090",-13.27%,61,-84.90%,"61,087",-13.27%,15,-85.15%,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Joshua Tree NP,"2,988,547",1.57%,"1,457,487",-0.94%,"10,442",-0.70%,"17,489,850",-0.94%,"10,442",-0.70%,0,,0,,"232,300",4.53%,"78,192",6.41%,"18,184",-6.45%,0,-20.99%,"60,997",,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Kings Canyon NP,"632,110",-9.57%,"1,752,207",-8.10%,"29,261",1.17%,"21,026,493",-8.10%,"117,044",1.17%,"57,092",-2.51%,0,,"103,643",-9.81%,"32,589",-18.61%,"15,650",-34.45%,0,2.99%,"2,411",,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Lassen Volcanic NP,"517,039",3.52%,"457,550",1.93%,0,,"5,490,609",1.93%,0,,"5,487",55.92%,"2,154",,"56,856",-4.82%,"29,916",6.70%,"6,685",-8.67%,0,-16.87%,"12,634",,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Lava Beds NM,"109,630",-14.20%,"34,103",-11.01%,771,0.00%,"409,243",-11.01%,381,0.00%,0,,0,,"7,638",-13.58%,"3,574",30.01%,27,-10.00%,0,-75.00%,22,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Manzanar NHS,"97,380",-6.44%,"12,172",-6.44%,0,,"146,069",-6.44%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Mojave NPRES,"841,516",6.87%,"421,008",6.55%,0,,"5,052,100",6.55%,0,,0,,0,,110,-84.49%,120,-82.71%,0,,0,33.33%,20,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Muir Woods NM,"812,073",-15.23%,"90,207",-15.23%,0,,"1,082,495",-15.23%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Pinnacles NP,"177,224",-20.22%,"52,878",-20.19%,0,,"634,536",-20.19%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Point Reyes NS,"2,265,301",-5.52%,"949,558",-7.94%,"25,788",0.00%,"11,394,705",-7.94%,"25,788",0.00%,"9,306",-12.98%,24,-99.13%,0,,0,,"37,151",-19.18%,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Port Chicago Naval Magazine NMEM,830,27.11%,138,27.78%,0,,"1,660",27.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Redwood NP,"504,722",4.60%,"146,897",-6.37%,0,,"1,762,772",-6.37%,0,,0,,0,,"2,721",-26.68%,0,,"3,276",-18.81%,0,-51.94%,"1,818",,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Rosie The Riveter WWII Home Front NHP,"50,404",-12.87%,"12,601",-12.87%,0,,"151,212",-12.87%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,San Francisco Maritime NHP,"4,016,598",-4.90%,"317,064",-4.40%,0,,"3,804,779",-4.40%,0,,0,,0,,0,,0,,0,,0,29.05%,231,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Santa Monica Mountains NRA,"707,566",-18.40%,"99,295",-23.69%,"111,348",-19.22%,"1,191,540",-23.70%,"56,214",-19.07%,0,,0,,0,,0,,144,0.00%,0,,0,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Sequoia NP,"1,246,053",1.34%,"3,338,080",4.24%,"15,987",-8.54%,"40,056,963",4.24%,"63,948",-8.54%,"69,616",-6.04%,0,,"133,088",-6.90%,"68,679",-12.56%,"29,871",-21.15%,0,-1.92%,256,,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Whiskeytown NRA,"687,159",17.31%,"191,038",2.72%,"6,084",1.30%,"2,292,466",2.72%,"11,384",0.38%,0,,"6,980",-43.84%,682,,513,-63.97%,0,-100.00%,0,-86.71%,"2,530",,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
California,Yosemite NP,"4,422,861",10.31%,"5,459,047",10.04%,"163,602",7.88%,"65,508,566",10.04%,"4,139,502",7.88%,"682,273",4.28%,0,,"469,585",32.34%,"211,948",-18.40%,"155,578",24.89%,0,82.46%,"30,411",,Subtotal California,"39,620,672",-0.72%,"19,717,671",2.07%,"518,636",-2.76%,"236,612,213",2.07%,"4,655,490",5.78%,"898,336",,"13,518",,"1,084,527",,"523,105",,"292,622",,"7,888",,"166,034",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Colorado,Bent's Old Fort NHS,"21,674",-8.01%,"3,160",-8.03%,0,,"37,929",-8.01%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Colorado,"7,761,213",2.59%,"3,939,199",1.05%,"388,205",,"47,270,449",1.05%,"221,481",,"21,489",,0,,"237,630",,"186,633",,"71,101",,0,,"13,714",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Colorado,Black Canyon of the Gunnison NP,"432,818",40.09%,"182,875",18.77%,0,,"2,194,503",18.77%,0,,0,,0,,"17,796",-8.86%,"12,273",-2.06%,"1,861",-10.87%,0,,0,,Subtotal Colorado,"7,761,213",2.59%,"3,939,199",1.05%,"388,205",,"47,270,449",1.05%,"221,481",,"21,489",,0,,"237,630",,"186,633",,"71,101",,0,,"13,714",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
