Name,Textbox3
Indiana Dunes NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT AT HORSE/SKI TRAIL,2009,"2,011","1,485","1,528","1,503","2,578","1,802","2,163","2,189","2,212","1,659","1,649","1,482"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2008,"1,205","1,207","1,191","1,634","2,145","1,926","1,943","2,160","1,847","2,415","1,065","1,134"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2007,"1,369","1,207","3,603","1,847",112,"1,829","1,954","1,570","2,058","1,852","1,183","1,016"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2006,"1,187","1,169","1,471","1,938","1,843","2,142","2,750","3,984","2,245","1,493","1,304","1,016"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2005,"1,511",937,"1,733","1,849","4,329","4,400","3,910","2,957","2,761","1,729","1,258","1,366"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2004,"1,341","1,511","1,400",626,802,"1,954","3,027","1,950","2,218","1,567","1,149","1,471"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2003,"2,068","1,109","1,442","1,126",851,"3,508","2,868","1,905","1,854","1,712","2,912","1,054"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2002,"1,291",975,"1,423","1,415","1,588","1,796","1,843","1,792","2,320","1,138",832,988
TRAFFIC COUNT AT HORSE/SKI TRAIL,2001,"1,573",879,"1,122","1,510","1,657","1,819","1,879","1,747","2,174","1,138","1,333","1,029"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2000,"1,659","1,624","1,267","1,422","1,610","1,701","1,964","1,978","2,052","1,533","1,147","1,615"
TRAFFIC COUNT AT HORSE/SKI TRAIL,1999,705,776,"1,428","1,536","1,958","1,666","2,143","2,389","1,886","1,568","1,129",856
TRAFFIC COUNT AT HORSE/SKI TRAIL,1998,"1,414","1,010",874,"1,473","2,078","1,644","1,891","1,881","1,906","1,743","1,313",672
TRAFFIC COUNT AT HORSE/SKI TRAIL,1997,"1,970",284,272,503,"1,470","1,677","1,648","1,907","1,633","1,781","1,224",971
